ずんだもん (2),ぺーじ１です
ずんだもん (2),明治大学 FMS あはらです
ずんだもん (2),オーロラのきれいなノルウェイから放送しております
ずんだもん (2),カッコうそです
ずんだもん (2),さて、それでは第2回第2部にいきたいと思います
ずんだもん (2),今回も、読み上げはずんだもんにお願いしています
ずんだもん (2),ｗｗｗ
ずんだもん (2),三角関数の極限公式ですが、これは高校でも習う公式ですので
ずんだもん (2),まずは内容を確認したいと思います
ずんだもん (2),リミットのx→0で x分のサインxの値は 1です
ずんだもん (2),皆さん覚えてましたか
ずんだもん (2),ｗｗｗ
ずんだもん (2),ところで、yイコールx分のサインxっていうグラフを
ずんだもん (2),見たことありますかね
ずんだもん (2),普通にクロームでグーグル見てるんですけど
ずんだもん (2),SINカッコxワルxというのをここに入れますと
ずんだもん (2),グラフがここに出るんです
ずんだもん (2),ｗｗｗ
ずんだもん (2),xが0ということは、y軸のところをみるわけですが
ずんだもん (2),大体1になってます。実際1なんです
ずんだもん (2),ｗｗｗ
ずんだもん (2),ここで1個注意すべきことがあって
ずんだもん (2),この場合のXは単位ラジアンなのです。気づいてました？
ずんだもん (2),この極限が度でなるって思ってる人いましたか？
ずんだもん (2),xが30だと、30分のサイン30度とかいう意味です
ずんだもん (2),こうやってx分のサインxとかこういった時は
ずんだもん (2),単位がツイてないですし、つまり角度の単位はラジアンっていう
ずんだもん (2),そういうことです
ずんだもん (2),ｗｗｗ
ずんだもん (2),さて、2つ目の公式は似てるんですけど
ずんだもん (2),リミット1引くコサインxわるx二乗で、これは2分の1になります。
ずんだもん (2),ｗｗｗ
ずんだもん (2),これは実は括弧1から簡単に導出できるんで
ずんだもん (2),公式を暗記しなくていいっちゃんいいんですけど
ずんだもん (2),わんちゃん覚えててもいいかなと僕は思います
ずんだもん (2),ぺーじ２です
ずんだもん (2),はい、で、公式の意味の方をみましょう
ずんだもん (2),こっちの方がよっぽど大事なんですけど
ずんだもん (2),公式の左辺の値は右辺だという計算は大事なんですけど
ずんだもん (2),この式はもうちょっといい意味があるんです
ずんだもん (2),ｗｗｗ
ずんだもん (2),これってxが0に近いときに、サインxワルxの値が
ずんだもん (2),だいたい1だと言っているわけじゃないですか
ずんだもん (2),xが0に近いことをこういう記号で書きますが
ずんだもん (2),この波型の文字は何と読むでしょうか
ずんだもん (2),正式にはチルダと呼びますが、僕はいつも「ちょろん」と呼んでいます
ずんだもん (2),xがおおむね0に近いときには、サインxはおおむねxと等しい
ずんだもん (2),こういうことを言っています。
ずんだもん (2),これは小金治の考え方ですね
ずんだもん (2),間違えました、近似の考え方ですね
ずんだもん (2),ｗｗｗ
ずんだもん (2),もう一つのほうも見てみましょう
ずんだもん (2),x→0で分子は1引くコサインx、分母はxの二乗
ずんだもん (2),このリミットは２分の１になります
ずんだもん (2),これも、ｘが０にほど近いときの近似式だとおもえます
ずんだもん (2),コサインxを左辺に移すと
ずんだもん (2),コサインxはだいたい１－２分のエックス２乗となります
ずんだもん (2),コサインのグラフと、この右辺の式のグラフをかさねてみると
ずんだもん (2),こんな感じ
ずんだもん (2),www
ずんだもん (2),コサインｘって、ｘが０のところで上に凸のかたちじゃないですか
ずんだもん (2),で、右辺の式は２次式なので、このグラフは放物線で、
ずんだもん (2),y切片が1で上に凸であるような放物線になります
ずんだもん (2),www
ずんだもん (2),で、実際にグラフを重ねてみると
ずんだもん (2),結構合ってることがわかります
ずんだもん (2),つまり、右辺の放物線は
ずんだもん (2),ｘが０に近いとき、コサインの優秀な近似ということになります
ずんだもん (2),ぺーじ３
ずんだもん (2),はい
ずんだもん (2),じゃあちょっと応用例です
ずんだもん (2),ｎがとても大きい時に、このanはどういう数でしょうか
ずんだもん (2),これは感覚でわかってほしいですね
ずんだもん (2),答案を書くときはちゃんと計算することになるんでしょうけど
ずんだもん (2),こんな感じのリミットはどうやってわかりますか？
ずんだもん (2),ｗｗｗ
ずんだもん (2),で、この２のn＋１乗分のパイのところをtnとか置いてみると
ずんだもん (2),ｎはとても大きな数というのが仮定です
ずんだもん (2),まず、tnはとても0にちかいことを言っておきます
ずんだもん (2),そうすると、サインtnがだいたいtnと等しいので、
ずんだもん (2),これをanの式の右辺に近似代入すると
ずんだもん (2),約分できて2分のπだってもとまります
ずんだもん (2),答えの見込みが付けば、答案も作りやすいし
ずんだもん (2),計算間違いもしにくいし、いいことだらけですね
ずんだもん (2),ぺーじ４
ずんだもん (2),はい、で、サインの公式の証明なんですけど
ずんだもん (2),この講義は専門的な数学の講義ではなくて
ずんだもん (2),エンジニアを目指す人が必要と思われるような
ずんだもん (2),数学の話をしていきたいなと思うので、
ずんだもん (2),証明は専門書に譲っておきます
ずんだもん (2),ｗｗｗ
ずんだもん (2),数学の専門家を目指す人はちゃんと証明を勉強してね
ずんだもん (2),ｗｗｗ
ずんだもん (2),で、正式な証明は意外に面倒ですね
ずんだもん (2),さて、高校の教科書に証明が書いてあったのではと
ずんだもん (2),思い出す人もいると思うんです
ずんだもん (2),それ、どういう感じの証明かっていうと
ずんだもん (2),扇形の面積と三角形の面積を比較して
ずんだもん (2),はさみうちの定理でやるやつだと思うんですけど
ずんだもん (2),この証明はよくないって言われてて
ずんだもん (2),今日の雑談のほうで解説したいと思います
ずんだもん (2),ｗｗｗ
ずんだもん (2),で、高校生が納得するためにはあれでよいと思うので
ずんだもん (2),教科書はいけなくはないんですけれど
ずんだもん (2),実際には循環論法が入ってしまっています
ずんだもん (2),ｗｗｗ
ずんだもん (2),コサインの方は単純計算なので
ずんだもん (2),ここで紹介します
ずんだもん (2),分母分子に１足すコサインxを掛けるとよいのです
ずんだもん (2),有理化のときのテクニックに似ている感じの方法です
ずんだもん (2),分子のほうがサインxの２乗になっていて、
ずんだもん (2),カッコ１の公式へと帰着できて
ずんだもん (2),値が２分の１であることがわかります
ずんだもん (2),ぺーじ５
ずんだもん (2),さて計算例です
ずんだもん (2),例えばエックス分ののタンジェントxはどうでしょう
ずんだもん (2),ｗｗｗ
ずんだもん (2),分子がサインじゃなくてタンジェントだったらどうかってことなんです
ずんだもん (2),タンジェントはコサイン分のサインなので
ずんだもん (2),サインxとただのxを約分する感覚で
ずんだもん (2),答えは１と分かります
ずんだもん (2),ｗｗｗ
ずんだもん (2),２番ですが、ｘがほぼ０であれば、3xも5xもほぼ０です
ずんだもん (2),なので、サイン3xはだいたい3xだし
ずんだもん (2),サイン5xはだいたい5xです
ずんだもん (2),ｗｗｗ
ずんだもん (2),このことから、２番は５分の３という答が先にわかる感覚です
ずんだもん (2),もちろん、公式を使ってちゃんと計算しても５分の３という
ずんだもん (2),答えを出すことができます
ずんだもん (2),じゃあということでで、終わりにしましょうか
ずんだもん (2),ｗｗｗ
ずんだもん (2),第三部は雑談です
ずんだもん (2),ご視聴ありがとうございました
