早口青山さん,わわ
早口青山さん,はじめまして　明治大学 FMS あはらです
早口青山さん,以前撮りだめした微積分の講義を、読み上げソフトの力で再現することにしました
早口青山さん,正式な講義ではありませんが、微積分の初学者の参考になれば幸いです
早口青山さん,読み上げはずんだもんとNo.7にお願いしています
早口ずんだもん,わわ
早口ずんだもん,微積分講義第1回を始めます
早口ずんだもん,読み上げはずんだもんが担当します
早口ずんだもん,明治大学 FMS あはら先生の提供でお送りします
早口ずんだもん,わわ
早口ずんだもん,微積分の第1回ということで
早口ずんだもん,数列と関数の極限についてお話ししたいと思います
早口ずんだもん,わわ
早口ずんだもん,数列というのは
早口ずんだもん,これは皆さんご存じと思うんですが
早口ずんだもん,数が並んだものですね
早口ずんだもん,まあ、例としては
早口ずんだもん,ここに書いてあるのは
早口ずんだもん,1、2ぶんの1かんま3ぶんの1かんま4ぶんの1カンマてんてんてん
早口ずんだもん,わわ
早口ずんだもん,で、1個目をａ1と書いて
早口ずんだもん,2個目をａ２と書いて
早口ずんだもん,これですね。
早口ずんだもん,ａという文字の右下に小さく書く数字を添え字をよんだりします
早口ずんだもん,わわ
早口ずんだもん,で、ｎ個めをａｎと書いて
早口ずんだもん,これを一般項と言ったりしますけれど
早口ずんだもん,こういうようなものです。
早口ずんだもん,わわ
早口ずんだもん,数が並んでいればいいので
早口ずんだもん,規則はなくてもいいんですけど
早口ずんだもん,とにかく数列を考えます
早口ずんだもん,わわ
早口ずんだもん,数列の極限っていうのは
早口ずんだもん,このnが
早口ずんだもん,ａｎのｎですね。
早口ずんだもん,このｎが大きくなるにつれて
早口ずんだもん,ａｎが特定のあたいに近づく時の
早口ずんだもん,そのあたいのことだと高校で習っていると思うんですよね
早口ずんだもん,次のページへいきます
早口ずんだもん,わわ
早口ずんだもん,で、それをこういう風に書くと
早口ずんだもん,LIM リミットですが
早口ずんだもん,n が矢印で無限大に行くつれて
早口ずんだもん,ａｎが A になると
早口ずんだもん,こういうような式で書きます
早口ずんだもん,わわ
早口ずんだもん,で、ここではですね
早口ずんだもん,nを無限に大きくすると、
早口ずんだもん,ａｎがAに近づくという
早口ずんだもん,言い方をしてたと思うんです
早口ずんだもん,わわ
早口ずんだもん,けど、近づくとかね、
早口ずんだもん,大きくするとかっていうのはね
早口ずんだもん,これ、何か動きを伴う表現だと思うんです
早口ずんだもん,数学としてはちょっと違和感ないですか
早口ずんだもん,わわ
早口ずんだもん,近づくとかね、人じゃないんだから
早口ずんだもん,みたいなツッコミ入れたりとかですね
早口ずんだもん,わわ
早口ずんだもん,なので、ちょっとここではですね
早口ずんだもん,このリミットの考え方を
早口ずんだもん,ちょっと改めよう
早口ずんだもん,というような話をしたいと思うんですね
早口ずんだもん,わわ
早口ずんだもん,で、その第1歩として
早口ずんだもん,この真ん中に書いてあるのを見てください
早口ずんだもん,nが十分に大きいとａｎがAにとても近い
早口ずんだもん,こういう言い方したらどうでしょう
早口ずんだもん,わわ
早口ずんだもん,ね。まあ ｎブンの１だったりしたら
早口ずんだもん,ｎブンの1のnがすごく大きいと
早口ずんだもん,ｎブンの1は0にとても近いのです
早口ずんだもん,わわ
早口ずんだもん,こういう言い方をすると
早口ずんだもん,ちょっと近づくとかじゃなくて
早口ずんだもん,近い、ってのは観察してる
早口ずんだもん,外から観察してる状況ですから
早口ずんだもん,それでいいじゃないかと
早口ずんだもん,思ったりするわけです
早口ずんだもん,わわ
早口ずんだもん,それでもこう数学としてはちょっと
早口ずんだもん,曖昧かなとか思っているかもしれないんですけど
早口ずんだもん,これ閾値（しきいち）と言いまして、それで説明できるんですよ
早口ずんだもん,わわ
早口ずんだもん,例えば十分に大きいってのは
早口ずんだもん,たとえば10の8乗より大きければおっきいとか
早口ずんだもん,こう決めちゃうわけですね
早口ずんだもん,わわ
早口ずんだもん,とても近いっていうのはたとえば
早口ずんだもん,10のマイナス7乗より0に近いっていう場合
早口ずんだもん,0と10のマイナス7乗の間にあったら
早口ずんだもん,もうそれはとても小さいから「ほぼゼロ」と
早口ずんだもん,こういう風に決めちゃえばいい訳ですね
早口ずんだもん,わわ
早口ずんだもん,だからその境目となる値を決めて
早口ずんだもん,それを越えたら近いとか越えたらおっきいとか
早口ずんだもん,という風に決めておけば
早口ずんだもん,数学としては厳密ですのです
早口ずんだもん,わわ
早口ずんだもん,そういう意味で、閾値的表現で
早口ずんだもん,これを表現することができるかなと思います
早口ずんだもん,わわ
早口ずんだもん,とは言えですね
早口ずんだもん,その閾値がどこにあるかとかいうのは
早口ずんだもん,この式を見ても全然書いてない訳ですから
早口ずんだもん,なんか本当はもうちょっと仕組みがなきゃいけないんですけれど
早口ずんだもん,わわ
早口ずんだもん,僕たちが、リミットを理解する上ではですね
早口ずんだもん,実はこの真ん中ので十分です
早口ずんだもん,わわ
早口ずんだもん,なので
早口ずんだもん,これで考えてもらえればいいんですけれど
早口ずんだもん,これまで高校で数学を習ってきてて
早口ずんだもん,数学は厳密性が必要だよとか
早口ずんだもん,色々感じてるとは思います
早口ずんだもん,わわ
早口ずんだもん,そういう中で
早口ずんだもん,よりちょっと厳密さを追求したりするに行くとですね、どうでしょうか
早口ずんだもん,下のこの表現どうでしょうか
早口ずんだもん,わわ
早口ずんだもん,で、まず、Aってのがなにかあるんです
早口ずんだもん,で、Aの付近にどんな狭い区間を設定しても
早口ずんだもん,ある番号以降のａｎはここに入る
早口ずんだもん,わわ
早口ずんだもん,で、こんなふうにすると
早口ずんだもん,まあここ
早口ずんだもん,ｎブンの1と0とでおいてみましょうか
早口ずんだもん,Aが0でａｎがｎブンの1ですね
早口ずんだもん,0のプラマイで、じゃ、10のマイナス100乗ぐらい
早口ずんだもん,わわ
早口ずんだもん,これ、すごい狭いですよ。10の-100乗ですからね
早口ずんだもん,0. の後に0が99個くらい続いて
早口ずんだもん,その次に1が付くようなそういうやつですから
早口ずんだもん,とても狭いんですけど
早口ずんだもん,わわ
早口ずんだもん,それでも、ある番号以降のａｎは入るんでしょうか
早口ずんだもん,これ入りますね
早口ずんだもん,ｎが10の101乗ぐらいだったら入りますよ
早口ずんだもん,よく考えてみればわかります
早口ずんだもん,ｎが１０の１０１乗ということは
早口ずんだもん,ａｎは１０の１０１乗ブンの１ですもんね
早口ずんだもん,わわ
早口ずんだもん,だからこれ、意地悪い気持ちで、すごい狭い区間取ったんだけど
早口ずんだもん,すごい大きいnを取ってａｎを考えると、それがこの区間の中に入ってますよね
早口ずんだもん,わわ
早口ずんだもん,だから、どんなに狭い区間をとっても
早口ずんだもん,ａｎがここに入る、ということが保証できれば
早口ずんだもん,それはある意味
早口ずんだもん,「近づく」ということを数学的に言ってるだろうと
早口ずんだもん,わわ
早口ずんだもん,こういう風にとれるわけです
早口ずんだもん,次のページへいきます
早口ずんだもん,わわ
早口ずんだもん,で、実はですね。
早口ずんだもん,これですね
早口ずんだもん,わわ
早口ずんだもん,Aのあたりにどんなに狭い区間を設定しても
早口ずんだもん,あるn以降のａｎはこの区間に入る、と書きましたけど、
早口ずんだもん,この狭い区間を決めるのがイプシロンという数です。
早口ずんだもん,わわ
早口ずんだもん,ちょっと雑な言い方ですが、
早口ずんだもん,この狭い区間のことをイプシロンと呼ぶ、
早口ずんだもん,と思ってもらってもかまいません。
早口ずんだもん,わわ
早口ずんだもん,である番号以降のエーnは、という、
早口ずんだもん,この番号のことをエヌと言って、
早口ずんだもん,合わせてですね
早口ずんだもん,イプシロンエヌ論法というふうに呼ぶんです
早口ずんだもん,わわ
早口ずんだもん,ですが、この後ではですね
早口ずんだもん,ぶっちゃけって言っちゃなんですが
早口ずんだもん,数学を厳密に厳密に全部説明しようということを
早口ずんだもん,目標にするのではなくて
早口ずんだもん,わわ
早口ずんだもん,大学に入って、エンジニアとかほかのいろんな職業に就こうとという人たちがいて
早口ずんだもん,別に数学の専門家でなくって大丈夫です、っていう人たちが
早口ずんだもん,微積分をどのように理解すればいいかっていうことを
早口ずんだもん,メインターゲットとして説明したいと思いますんで
早口ずんだもん,わわ
早口ずんだもん,これ、イプシロンエヌ論法っていうのがあって
早口ずんだもん,極限っていうのは実は
早口ずんだもん,こういう数学の厳密な議論に基づいて
早口ずんだもん,成立してるんだ、ということを
早口ずんだもん,知っていただければよいのです
早口ずんだもん,わわ
早口ずんだもん,で、なので、感覚としてはですね
早口ずんだもん,前のページの２つめのですね。
早口ずんだもん,nが十分に大きいと、エーnがAにとても近い
早口ずんだもん,このことをわかっていただければ、ここではOKです
早口ずんだもん,はい
早口ずんだもん,わわ
早口ずんだもん,で、一応ついでに言っておきますけど
早口ずんだもん,高校でこういうの習ったと思うんです
早口ずんだもん,数列のエーnの極限とビーnの極限っていうのを
早口ずんだもん,足したものっていうのは
早口ずんだもん,エーn足すビーnという足したものの
早口ずんだもん,極限っていうのがもしあれば
早口ずんだもん,ちょうど等しくなっているよ、っていうようなことを
早口ずんだもん,説明されたと思うんです
早口ずんだもん,わわ
早口ずんだもん,これなんか、高校では「なぜ正しいか」って話にならないですよね
早口ずんだもん,感覚的にそうなるよね、と説明するだけです
早口ずんだもん,だって「近づく」という極限の定義では足し算の極限の話は
早口ずんだもん,感覚以上のものは説明できないですから
早口ずんだもん,わわ
早口ずんだもん,そもそも「近づこう」ていう言い方だとちょっとね
早口ずんだもん,この公式説明しにくいんですよ
早口ずんだもん,わわ
早口ずんだもん,ていうのは、
早口ずんだもん,これエーnとビーnの足したものが近付くよって
早口ずんだもん,右辺では言ってんだけど
早口ずんだもん,左辺たちはもう勝手にそれぞれ近付いちゃってるんで
早口ずんだもん,それらを後から足しちゃって
早口ずんだもん,右辺と同じになるかって
早口ずんだもん,ちょっとすぐ分かんない感じなんですよ
早口ずんだもん,わわ
早口ずんだもん,なのでこれ「近付く」だとちょっと説明しにくいんだけど
早口ずんだもん,「とても近い」だったら結構説明できて
早口ずんだもん,エーnたすビーnがとこかの近くにあるとしますね
早口ずんだもん,それじゃエーnはどっかに近いところにあって
早口ずんだもん,ビーnもどっかに近いところにあるんだから
早口ずんだもん,足したもの近いじゃんみたいなこういう感じでですね
早口ずんだもん,わわ
早口ずんだもん,これは説明できるんですよ
早口ずんだもん,勿論、これはイプシロンエヌを使うと
早口ずんだもん,数学でガッチガチに説明することも可能です
早口ずんだもん,そういった細かいことはここでは言いません
早口ずんだもん,いや、待ってれば、セブンさんが雑談のついでに教えてくれるかも
早口ずんだもん,わわ
早口ずんだもん,で、さあ、極限の性質について
早口ずんだもん,ちょっとここで見ていきましょう
早口ずんだもん,次のページへいきます
早口ずんだもん,わわ
早口ずんだもん,リミットの中で、さっき足すだけやりました
早口ずんだもん,足す引く掛ける割るに対して
早口ずんだもん,それぞれリミットは交換します
早口ずんだもん,わわ
早口ずんだもん,ただし、両辺が発散しないとか
早口ずんだもん,0除算にならないという条件は必要です
早口ずんだもん,わわ
早口ずんだもん,基本的なリミットの性質として
早口ずんだもん,ｎブンの1でnを無限大にもっていったら
早口ずんだもん,これは0に収束する
早口ずんだもん,それから、nという数列、
早口ずんだもん,1,2,3,4,5という自然数の数列というもので
早口ずんだもん,nを無限大にもってていくと無限大になる
早口ずんだもん,わわ
早口ずんだもん,これなんか当たり前っぽいですけど
早口ずんだもん,わわ
早口ずんだもん,実は無限大に近づくってなんかちょっと変な言い方で
早口ずんだもん,これを正しく解釈する必要がありますね
早口ずんだもん,わわ
早口ずんだもん,プラス無限大に近づくというのは
早口ずんだもん,「いくらでも大きくなる」て意味なんです
早口ずんだもん,わわ
早口ずんだもん,プラス無限大にほど近い範囲、っていうのはどうなりますかね
早口ずんだもん,かなり大きめの閾値を設定して、その閾値よりおおきければ
早口ずんだもん,そういうふうに解釈すると、すっとします
早口ずんだもん,わわ
早口ずんだもん,そうすると、さっきは収束先のところの近くに
早口ずんだもん,狭い範囲を設定して、そこにａｎが入り込めるかなんて
早口ずんだもん,こう言いましたけれど
早口ずんだもん,わわ
早口ずんだもん,無限大の近くに狭いエリアって、ちょっと設定しようがないんで
早口ずんだもん,無限大の近くとか言うときはなんか別のことを考えるわけです
早口ずんだもん,おっきな定数よりも大きければそれは無限大の近くだと考えるとか
早口ずんだもん,そういうちょっと解釈が入ってですね
早口ずんだもん,わわ
早口ずんだもん,無限大に発散するときには、ちょっと別解釈しなきゃいけないんですけど
早口ずんだもん,それはそれで置いておきまして当たり前のような公式ですが、
早口ずんだもん,ここで確認しておきます
早口ずんだもん,わわ
早口ずんだもん,aが1より大きければ、指数関数については
早口ずんだもん,これは無限大に行くと、これも確認しておきます。
早口ずんだもん,次のページへいきます
早口ずんだもん,わわ
早口ずんだもん,よろしいでしょうか
早口ずんだもん,で、計算例なんですけど
早口ずんだもん,これは高校の教科書でやるようなやつです
早口ずんだもん,3n+5 ブンの n+3と、こういう分数があって
早口ずんだもん,nを無限大にバーン飛ばしましたと
早口ずんだもん,わわ
早口ずんだもん,で、だいたいなんですけど、
早口ずんだもん,これは高校ではどういう風にやるかっていうと
早口ずんだもん,分母と分子をnで割って
早口ずんだもん,こういうふうにしておいてnを無限大に持っていくと
早口ずんだもん,ｎブンの3とかｎブンの5とかが2行目の感じで消えます
早口ずんだもん,わわ
早口ずんだもん,じゃあ、答えは3ブンの1
早口ずんだもん,こういうことになります
早口ずんだもん,わわ
早口ずんだもん,でも、こういうのは感覚でわかるのがいいんですけど
早口ずんだもん,「n+3」と「3n+5」ってnがでかくなったら
早口ずんだもん,だいたい大きさが1対3なんですよ
早口ずんだもん,わわ
早口ずんだもん,で「大体1:3」という感覚が重要で
早口ずんだもん,それがこの3ブンの1につながるわけで
早口ずんだもん,そういう感じで捉えてもらえればいいかなと思います
早口ずんだもん,わわ
早口ずんだもん,二つ目、なんか厄介ですね
早口ずんだもん,何なんでしょうねぇ、これは。分子がnですね
早口ずんだもん,で、分母がごちゃごちゃっとしてますけど
早口ずんだもん,分子も分母もnで割ると何かがおきるような形になってて
早口ずんだもん,綺麗じゃないかな
早口ずんだもん,わわ
早口ずんだもん,なんか発散しないような形になって
早口ずんだもん,分子も発散しない分母は発散しないで
早口ずんだもん,2ブンの1にまとめられるよ。と
早口ずんだもん,こういう風になってます
早口ずんだもん,はい
早口ずんだもん,わわ
早口ずんだもん,というわけで、第1部はこれで終わります
早口ずんだもん,わわ
早口ずんだもん,引き続き第2部のビデオを見てください
早口ずんだもん,わわ
早口ずんだもん,ご視聴ありがとうございました
