講義ずんだもん,ぱらりぱらり
セブンさん,2問目です
セブンさん,今度は１ １ ０ １という行列です
セブンさん,この行列のｎ乗を推測して、数学的帰納法で証明しましょう
講義ずんだもん,がってんでい
セブンさん,急に江戸っ子になりましたがな
講義ずんだもん,気にしないで
セブンさん,2乗の計算をしましょう
講義ずんだもん,積のルールにだいぶ慣れてきました
講義ずんだもん,いちいち成分は１かける１たす０で１、いちにい成分は１かける１がふたつで２
セブンさん,そうそう、にいいち成分は０、にいにい成分は１ですね
講義ずんだもん,なので、１ ２ ０ １という行列です
セブンさん,オーケー
講義ずんだもん,同じ要領で計算しますけれど、3乗は１ ３ ０ １になります
セブンさん,正解。かなり計算に慣れてきましたね
講義ずんだもん,今度は２の何乗とかそういう感じではないですね
セブンさん,３乗までの結果だけから推測するのは難しいかもしれませんが
講義ずんだもん,なんとなく、いちにい成分が１ずつ増えていて
講義ずんだもん,他の成分がそのままだとうれしいです
セブンさん,そうかもしれないですね。では、合っているかはわからないけれど
セブンさん,ともかく推測を立てておいて、数学的帰納法へ行ってみましょう
講義ずんだもん,もし、推測が間違ってたらどうするのですか
セブンさん,数学的帰納法の証明がうまくつながらないから
セブンさん,あきらめてこのページに戻って４乗、５乗と計算してみる
講義ずんだもん,でも、
セブンさん,でも？
講義ずんだもん,でも、数学的帰納法の証明が下手でうまくいかなかっただけかも
セブンさん,それはあり得る
講義ずんだもん,いいんですか
セブンさん,ぜんぜん構わない。証明は試行錯誤の連続だ
セブンさん,これで、いいのだ
講義ずんだもん,で、どうするんですか
セブンさん,４乗、５乗を計算してみて、やっぱりこの推測が正しそうだと
セブンさん,そういうことになったら、もう一回数学的帰納法の証明を頑張る
講義ずんだもん,がんばる
セブンさん,そ。ぐっとにらんで証明をひねり出す
講義ずんだもん,そういうもんですか
セブンさん,数学の証明はそういうもんです
講義ずんだもん,次いきまあす
セブンさん,ぱらりぱらり
セブンさん,まずはｎイコール１のとき
セブンさん,説明してみてください
講義ずんだもん,左辺は1乗なので、もとの行列のままですね
講義ずんだもん,右辺は、ｎに１を代入したしきなので、結果的に上と同じ行列になります
セブンさん,かんぺき
セブンさん,で、「ひとつ前」のｎイコールｋで等式が成り立っているものとかていします
セブンさん,その仮定のうえで、「本題」のｎイコールｋたす１の場合をかんがえます
講義ずんだもん,ｋたす１乗を計算すればいいのですけれど
講義ずんだもん,結局ｋ乗を仮定しているので、それにもう一回いちいちぜろいちという行列をかけて
講義ずんだもん,あとは様子をみるかんじでしょうか
セブンさん,それでいいね
セブンさん,実際に計算してみると、
セブンさん,いちいち成分は１かける１たす０で１
講義ずんだもん,いちにい成分が面白そうなので検算させてください
講義ずんだもん,１かける１たすｋかける１で結局ｋたす１
セブンさん,いいかんじだね。2行目が順にぜろいちであることはまぁよいかな
講義ずんだもん,慣れてくると目視でもできるようになってきました
セブンさん,ま。油断は禁物だけどね。ここはそれでいいことにしよう
セブンさん,出来上がりは、推測の式の右辺のｎにｋたす１を代入したような式だね
セブンさん,ということで数学的帰納法により、すべての自然数ｎについて
セブンさん,推測は正しいことが証明された
講義ずんだもん,やたった
講義ずんだもん,この例は、何回も「かけて」いるのに
講義ずんだもん,結果は「１ずつ増える」という不思議な現象です
講義ずんだもん,ただの数ではこういうことはおきません
セブンさん,そうなのです。数を４つタテヨコにならべるだけでも
セブンさん,こんな不思議な世界が開けているのがわかるでしょう
講義ずんだもん,ともかく、うまくいきました。次へ行きましょう
講義ずんだもん,ぱらりぱらり
セブンさん,3つ目の例はもっと不思議な例です
講義ずんだもん,はあ。０ マイナス１ １ マイナス１ですか
講義ずんだもん,なにがどう不思議かもまったくわかりませんが
セブンさん,ともかくまずは、2乗３乗を計算してみましょう
講義ずんだもん,2乗ですが、ルールとおりに計算してみます
講義ずんだもん,いちいち成分は、０たすマイナス１×１で、マイナス１ですね
セブンさん,おけです
講義ずんだもん,ほかの成分は、準に１ マイナス１ ０となりました。
セブンさん,計算お疲れさまでした
講義ずんだもん,なんだか元のをくるっと回したような配列になりました
セブンさん,ほんとですね
講義ずんだもん,で、これがどうなるんでしょう
セブンさん,３乗も行ってみましょうか
講義ずんだもん,０たす１×１、まいなす１×マイナス１たす１×マイナス1
講義ずんだもん,ええと、ええと残りは０と１です
セブンさん,合っているとおもいます
セブンさん,これは単位行列と呼ばれる特別なぎょうれつなのですが
セブンさん,そういうことはもっとあとで紹介しますので
セブンさん,いまはもう一回、４乗まで求めてみましょう
講義ずんだもん,了解です
講義ずんだもん,おやおや、おや、おや？
セブンさん,どうしました
講義ずんだもん,４乗が、最初の行列と同じものになりました
セブンさん,なりましたねぇ
講義ずんだもん,これは、その単位行列というヤツのせいですか
セブンさん,そうなんですけど、そもそも3乗が単位行列になるっていうのが
セブンさん,この例の特別なところですね
セブンさん,このさき５乗、６乗の計算はどうなると思いますか
講義ずんだもん,４乗と1乗が同じなので、もしかしてここから先の計算は繰り返しますか？
セブンさん,そうなのです。そこに気づくかがポイントでした
セブンさん,計算しなくても繰り返すことがわかる、というのがポイントです
講義ずんだもん,をを、そういうことですか
