セブンさん,こんにちは、セブンです
講義ずんだもん,ずんだもんです
セブンさん,線形代数講義第2回第１部です
講義ずんだもん,明治大学　FMS　あはら先生の提供でお送りします。
セブンさん,行列の紹介を始めて２回目ですが
セブンさん,みなさまいかがお過ごしでしょうか
セブンさん,今回は、行列の積についてです。掛け算ですね
セブンさん,いきなり行列の内容のハイライトが訪れました
講義ずんだもん,むずかしいんですね
セブンさん,まず、掛け算の定義が込み入ってますね
セブンさん,掛け算の定義に慣れる必要があると思います
講義ずんだもん,ドキドキ
セブンさん,数学の定義が込み入っているときには
セブンさん,だいたい、何らかの裏事情があるもんなんですが
セブンさん,行列の積も、結構奥が深いんです
講義ずんだもん,をを
セブンさん,どこまでも紹介、とはいきませんが
セブンさん,わかりやすさを優先しますので、おつきあいください。
セブンさん,じゃ、始めますか
講義ずんだもん,はい
セブンさん,行列の積、という言葉で掛け算を説明します
セブンさん,２つの行列があるとしましょう
セブンさん,名前をＡとＢとしておきます
講義ずんだもん,ＡかけるＢをつくりたいんですね
セブンさん,はい、積をつくりたいんですけど、いつでも作れるわけではないんです
講義ずんだもん,作れるのはどういうときなんですか
セブンさん,積がつくれるのは「Ａの列数」と「Ｂの行数」が
セブンさん,一致しているときに限ります
講義ずんだもん,へんな条件ですね
セブンさん,確かに、あんまり見たことがないような条件なのですが
セブンさん,実際に計算のルールをみると、Ａの列数とＢの行数が一致して
セブンさん,初めて計算が成立するので、仕方がないとも言えますし
セブンさん,後の方で、そもそも列数とか行数とかのイメージを説明しますけど
セブンさん,そうすると、ＡかけるＢができることと
セブンさん,Ａの列数イコールＢの行数という条件は
セブンさん,そんなに悪くないな、と思えるようになると思います
講義ずんだもん,楽しみに待ってます
セブンさん,次へいきますね
講義ずんだもん,ぱらり
セブンさん,一歩一歩定義を紹介したいと思うんです
セブンさん,まずは積をＡＢと書くことにして
セブンさん,ＡＢのいちいち成分の計算の仕方を説明します
講義ずんだもん,そんなに一歩一歩の説明が必要なんですね
セブンさん,慣れるまではしかたないです
セブンさん,まず、行列Ａの１行目と行列Ｂの１列目に着目します
講義ずんだもん,はい
セブンさん,注目する場所に印をつけてください
講義ずんだもん,ええええええええと
講義ずんだもん,Ａの１行目はここですね
セブンさん,正解
講義ずんだもん,Ｂの１列目はここですね。勉強したばっかりなのになぁ、自信ないです
セブンさん,まぁまぁ、合っているから大丈夫ですよ
セブンさん,そうすると、Ａの１行目には３つの数がありますよね
講義ずんだもん,あります
セブンさん,Ｂの１列目にも３つの数がありますよね
講義ずんだもん,あります
セブンさん,たまたま個数が一致してます
講義ずんだもん,たまたま一致してます
セブンさん,対応する成分の掛け算をつくります
講義ずんだもん,対応するというのは、たとえば１と５とかですか
セブンさん,そうですね、あと２と７とか、３と９とかです
講義ずんだもん,掛け算をつくるんですね
セブンさん,はい、１かける５、２かける７、３かける９となります
講義ずんだもん,ここに書いてありました
セブンさん,で、それらを全部加えますと、この式になります
講義ずんだもん,対応する数を掛け算して、それらを全部足すんですね
セブンさん,そうして、やっといちいち成分が計算できるのです。
セブンさん,この場合は、えっとお、５たす１４たす２７で４６になりますかね
講義ずんだもん,地味に足し算の計算力が要求されますね
セブンさん,そうなのです。線形代数は計算の正確さが要求されるのです
講義ずんだもん,計算ミスをしないコツとかも教わりたいです
セブンさん,いずれ説明します。
セブンさん,ともかく、積のいちいち成分が４６だと求まりました
講義ずんだもん,次へいきます
セブンさん,ぱらり
セブンさん,ちょっと、まだるっこしいかもしれませんが
セブンさん,いちにい成分の求め方も書いておきます
講義ずんだもん,どこが変化したかを注意するといいですかね
セブンさん,そうですね。Ａの１行目に着目するところは同じです
セブンさん,Ｂのほうは２列目に注目します
講義ずんだもん,これはいちにい成分を求めたいから、Ｂの方が２列目になるんですね
セブンさん,その通りです
講義ずんだもん,つづいて、対応する成分掛け算をつくるんですね
セブンさん,はい、この場合は１かけ６，２かける８、３かける１０をかんがえます
講義ずんだもん,全部たすとおおおおお、
講義ずんだもん,６たす１６たす３０でえええええ
講義ずんだもん,暗算難しいです
セブンさん,べつに暗算しなくても筆算で求めてもらって大丈夫ですよ
講義ずんだもん,ふんふんふん、５２ですか
セブンさん,はい、正解
セブンさん,次へいきます
講義ずんだもん,ぱらり
セブンさん,同じ要領でにいいち成分、にいにい成分も計算します。
講義ずんだもん,こうやってこうやって
講義ずんだもん,ええと、ええと、ええと
セブンさん,計算をできるだけ暗算しないほうがいいですね。
セブンさん,つまり、ここは無駄なようでも書いた方が良いということです
セブンさん,九九の掛け算など、暗算でやってしまいがちですが、検算が難しくなります。
講義ずんだもん,ためになります。
講義ずんだもん,でました。４６，５２，１０９，１２４です
セブンさん,あっていると思います
セブンさん,次に行きます
講義ずんだもん,ぱらり
セブンさん,もう一つ計算例を挙げておきます。
セブンさん,行列Ａにあたるほうが、３×３行列
セブンさん,行列Ｂにあたる方が３×１行列
セブンさん,行列Ａの列数は３、行列Ｂの行数は３、一致しています
講義ずんだもん,じゃ、積はけいさんできるということですね
講義ずんだもん,早速計算してみます
講義ずんだもん,まず、ここに着目すると
講義ずんだもん,１かける５と２×３と３かける１があって
講義ずんだもん,全部足し算すると１４です
セブンさん,あとは、計算があうかどうか、自分で検算してみてください
講義ずんだもん,はあい
セブンさん,次へいきます
講義ずんだもん,ぱらり
セブンさん,行列の積について説明しましたが、わからないところがありますか
講義ずんだもん,はい
セブンさん,ずんちゃんどうぞ
講義ずんだもん,積の計算のルールはわかりましたけれど
講義ずんだもん,出来上がりが何行何列なのか、が良くわかっていません
セブンさん,ごもっともですね、ではその話を
セブンさん,行列Ａがｍ×ｎ行列で
セブンさん,行列Ｂがｎ×ｌ行列とします
講義ずんだもん,確認ですけれど、Ａの列数がｎでＢの行数がｎで
講義ずんだもん,ここが一致しているのがミソですね
セブンさん,その通りです
セブンさん,で、ここまでで計算してみた例について
セブンさん,今一度「行列のサイズ」という観点でみてみると
セブンさん,こんな感じでした。
セブンさん,２×３行列と３×２行列で、こことここが同じ数字なので
講義ずんだもん,結果は２×２行列でした
講義ずんだもん,あ、そうか、３というのが共通で、両端の２と２が残っている
講義ずんだもん,そういう感じですか
セブンさん,もう一つのほうでも確認してみましょう
講義ずんだもん,３×３と３×１で、両端に着目すると３×１になります
セブンさん,いいですねえ。その調子です。
セブンさん,そうすると、上にかいた、ｍ×ｎ行列とｎ×ｌ行列だと
セブンさん,どうなりそうですか
講義ずんだもん,両端に着目するということだとｍ×ｌですか
セブンさん,正解
講義ずんだもん,やったあ
セブンさん,一応、あとで計算ベースで確認もしてみます
セブンさん,この行列のサイズと掛け算ですけれど
セブンさん,別のとらえ方もあるんです
講義ずんだもん,教えてください
セブンさん,ｍ行ｎ列の行列を「ｍからｎへの矢印」のように見る方法です
講義ずんだもん,ほう
セブンさん,そうすると、ｎ行ｌ列の行列はｎからｌへの矢印になります
講義ずんだもん,これをつなげるんですか
セブンさん,そう、矢印をつなげるとｍからｌへの矢印とみなせて
セブンさん,これが積の行列のサイズになっているんですね
講義ずんだもん,これは？何かちゃんと裏があるんですか
講義ずんだもん,そもそも、ｍとかｎとかが何を指すかが分からないんですけど
セブンさん,うん、そのとおりですね。裏は、あります
セブンさん,裏はありますが、今その話を始めるとかなり抽象的になってしまうので
セブンさん,とりあえずはｍとかｎとかいうモノがあって
セブンさん,行列がそれらを→で結んだものとみなすと
セブンさん,行列の掛け算はきれいに説明できるということです
講義ずんだもん,じゃ、いったんわかりました。ｍとかｎとかいわなくても
講義ずんだもん,具体的に３かける３と３×１の積なら答えが３×１になると
講義ずんだもん,そういう確認に、この矢印説は使えることがわかりました
セブンさん,良かったです
講義ずんだもん,次、ありますか
セブンさん,あります。次へいきましょう
講義ずんだもん,ぱらり
セブンさん,計算練習問題を２題準備しました。
セブンさん,答えが書いてあるので、この答えになるかどうかを検算してください。
講義ずんだもん,答えが書いてあるのに、検算する必要があるんですか
セブンさん,だから、検算することが練習なのです
講義ずんだもん,わかりました
セブンさん,他は大丈夫ですか
講義ずんだもん,あのお、二つ目なんですけれど
講義ずんだもん,答えが１行１列になるのは、ルールからわかるんですけれど
講義ずんだもん,これは、やはり丸カッコを付けなければいけないんですか
講義ずんだもん,なんか行列らしくないので、変な感じがするんですけれど
セブンさん,おや、いい質問ですね
セブンさん,形式を守るという意味では丸カッコは必要です
セブンさん,しかし、ただの数が一個あるだけなのにわざわざ丸カッコをつけるのは
セブンさん,なんとなく気が弾けるということですね
セブンさん,習慣の問題なのですが、こういう時にはただ単に０と
セブンさん,数字だけ書くことも許されています
セブンさん,右辺を数字だけ書くと、うれしいことがもう一つありますよ
講義ずんだもん,そうなんですか
セブンさん,左辺は１×３行列と３×１行列ですよね
講義ずんだもん,そのとおりです
セブンさん,この両方を空間ベクトルのように見なすと
セブンさん,右辺はどういう値になっているといえますか
講義ずんだもん,縦だったり横だったりで空間ベクトルと見なしにくいですが
講義ずんだもん,むりやり空間ベクトルだとすると
講義ずんだもん,なるほど、これは空間ベクトルの内積ですね
セブンさん,そうなのです。内積を求めている感じです。
セブンさん,それを言うと、行列の積の決め方が全部
セブンさん,何らかのベクトルの内積を求めているとみなすこともできます
セブンさん,これなんかを見直してみるとそういう感じがしませんか
講義ずんだもん,そう思えないこともないです
セブンさん,ま、それはあとあと便利になってくる話なので
セブンさん,いまはどうしてもそう思わなければいけないこともないです
セブンさん,答えが１×１行列だったら
セブンさん,普通に数としてこたえてもよいよ、ということは言っておきます
講義ずんだもん,わかりました
セブンさん,じゃあ、今回はここまで
セブンさん,第２部では、行列のベキの話をします
セブンさん,おつかれさまでした
講義ずんだもん,ありがとうございました
