セブンさん,こんにちは、セブンです
講義ずんだもん,ずんだもんです
セブンさん,線形代数講義　第３回第１部です
講義ずんだもん,明治大学 FMS あはら先生の提供でお送りします
セブンさん,今回は、転置行列に関する話題です
セブンさん,まず定義からですが
セブンさん,Ａを行列だとして、この行列の
セブンさん,行と列の役割を交換した行列のことを
セブンさん,転置行列といいます
セブンさん,記号としては
セブンさん,行列の右上に小さく小文字のティーを書きます
講義ずんだもん,右上に小さく大文字のティーというのも見たことがある
セブンさん,そういう流儀もあります。意味は同じことです
講義ずんだもん,そうなんだ
セブンさん,次いきます
講義ずんだもん,ぱらりぱらりぱらりん
セブンさん,行列Ａがこんな感じだとしてみましょう
セブンさん,そのとき、Ａの転置行列はこの右のようなのになります
講義ずんだもん,列と行の役割、ってどういうことですか
セブンさん,行列Ａでは第１行はなに
講義ずんだもん,Ａでは、イチニイが第１行ですね
セブンさん,Ａの転置行列ではイチニイは第１列になります
セブンさん,つまり、行に並んでいたものが列に並び
セブンさん,列に並んでいたものが行に並びます
セブンさん,Ａの第２列はニイヨンロクですが
講義ずんだもん,転置行列では第２行がニイヨンロクなわけですね
セブンさん,そうなのです。
講義ずんだもん,そうすると、転置行列は行列のサイズが変わってしまいますね
セブンさん,行列Ａがｍ行あるとすると、転置行列はｍ列あることになります
講義ずんだもん,行列Ａがｎ列あると、転置行列はｎ行なんですね
セブンさん,なので、転置行列のサイズはエヌ×エムになりますね
講義ずんだもん,なるほど
セブンさん,で、転置行列を成分で書いてみましょう
セブンさん,行列Ａのアイジェイ成分をａのアイジェイだとしておいたとき、
セブンさん,転置行列の成分はどのようにあらわされるでしょうか
講義ずんだもん,次のページに答えがあるんですよね
セブンさん,はい、次いってください
講義ずんだもん,ぱらりんぱらりんぱらり
セブンさん,Ａの転置行列のジェイアイ成分が何かというと
講義ずんだもん,アイジェイがジェイアイになっているから
講義ずんだもん,つまり、やっぱりａのアイジェイですか
セブンさん,そうなのです。いちおう、前のページの例で
セブンさん,確認してみますか
セブンさん,ちょっと見てみます
講義ずんだもん,どん
セブンさん,行列Ａのサンイチ成分はなんですか
講義ずんだもん,３行１列成分なので、５です
セブンさん,そうだね。では、同じ５は
セブンさん,転置行列のどこにありますか
講義ずんだもん,５は転置行列のイチサン成分になっています
セブンさん,そゆこと。ここでサンイチがイチサンに変わっていることに注意
セブンさん,ページをもどりますね。
セブンさん,どん
講義ずんだもん,アイが３でジェイが１なわけですね
講義ずんだもん,転置行列ではイチサン成分が５だということになります
セブンさん,ということで、行列の成分を
セブンさん,この、この書き方でしたとすると
セブンさん,転置行列の成分はこうなります
講義ずんだもん,見た目がａのアイジェイなので代わり映えしないのですが
講義ずんだもん,右下の添え字がジェイアイの順になっているんですね
セブンさん,そうですね、そこだけが違います
講義ずんだもん,ちょっと疑問があるんですけど
セブンさん,どうぞ
講義ずんだもん,右下のジェイアイをアイジェイにもどして
講義ずんだもん,カッコの中をａのジェイアイにするんじゃダメなんですか
講義ずんだもん,それのほうが何となくわかりやすいんですけど
セブンさん,ごもっとも
セブンさん,意味としては、同じ意味になりそうですが
セブンさん,アイの数字の範囲とジェイの数字の範囲が入れ替わりますね
講義ずんだもん,そもそも行と列の役割が変わるわけですから
講義ずんだもん,そうなって当然かもと思いますが
セブンさん,それはそうなのですが、あとで証明をしましょうという段になると
セブンさん,アイとジェイの数の範囲がそのままで議論する方が
セブンさん,議論がシンプルになるんですよね
講義ずんだもん,証明がシンプルになると
セブンさん,そういうことです
講義ずんだもん,じゃ、このバージョンでいいことにしますか
セブンさん,それでお願いします
セブンさん,次いきます
講義ずんだもん,ぱらりんぱらりんぱらり
セブンさん,転置行列について、基本的な公式が４つあります
セブンさん,ここにそれを全部書きました
セブンさん,一つ一つ見てみますね
講義ずんだもん,はい、お願いします
セブンさん,カッコ１は、Ａの転置行列の転置行列を考えるとＡと一致する
セブンさん,と、そういう内容です
講義ずんだもん,２回転置をとる感じですか
セブンさん,そういう感じです
講義ずんだもん,なんか、直感的なわかり方はありますか
セブンさん,まず、例だけ見てもらいましょうか
セブンさん,次のページです
講義ずんだもん,どん
セブンさん,行列Ａがいちにいさんよんだとしますね
講義ずんだもん,その右隣にかいてあるのがＡの転置行列ですね
セブンさん,はい、行と列の役割を交換しているわけですが
講義ずんだもん,ここでは見ため的にイチニイ成分とニイイチ成分が入れ替わったと
講義ずんだもん,そういうフウにも見えます
セブンさん,そうですね
講義ずんだもん,そうするとアレか、もう一回転置行列をつくると
講義ずんだもん,結局イチニイ成分とニイイチ成分をもう一回交換することになるから
講義ずんだもん,元に戻ってあたりまえですね
セブンさん,そういう感覚でよいと思います
講義ずんだもん,それならよくわかります
セブンさん,戻って次にいきましょうか
講義ずんだもん,おけです
セブンさん,カッコ２ですが、ＡたすＢの転置行列を考えます
講義ずんだもん,特に何も書いてないですが、ＡたすＢが計算できるためには
講義ずんだもん,ＡとＢのサイズが一致していないといけませんが
講義ずんだもん,そういう前提で考えて大丈夫ですか
セブンさん,はい、本来なら、そういうことも書いた方が正確なのですが
セブンさん,ちょっと手を抜いています
講義ずんだもん,了解しました
セブンさん,で、ＡたすＢの転置行列を考えたものが左辺、これ
セブンさん,Ａの転置行列とＢの転置行列の和を考えたものが右辺、これ
セブンさん,この二つは一致します
講義ずんだもん,ふーん
セブンさん,感動が薄いね、ま、いいか
講義ずんだもん,いまさらかもしれないんですけど
講義ずんだもん,ん、いや、あたりまえか？
セブンさん,どうしました。なんでも聞いてくれていいですけど
講義ずんだもん,等号って、どういう意味ですか
講義ずんだもん,数の等号は値が等しいという意味じゃないですか
講義ずんだもん,あかんか？恒等式みたいな感じ？
講義ずんだもん,なんやろな、
セブンさん,まてまて、またなんか憑いてきた
セブンさん,行列の等号な
セブンさん,これは、左辺と右辺を比べて、
セブンさん,対応している成分が一致しているということだね
講義ずんだもん,そうなんですか
セブンさん,ああ、戻った
セブンさん,ちょっと先取りだけどこっちを見てみて
セブンさん,ぱらり
セブンさん,カッコ１の証明だけど
セブンさん,結局何をしているのかというと
セブンさん,Ａのアイジェイ成分とＡの転置の転置のアイジェイ成分
セブンさん,この二つが一致していることを主張するんだよ
セブンさん,それが正しければ
セブンさん,行列として等号だということなんだね
講義ずんだもん,おお、行列の等式の証明は
講義ずんだもん,すべての対応する成分が同じ値ということですね
セブンさん,そゆこと
セブンさん,トリマ戻りますけど
セブンさん,このカッコ２の公式が成り立つということは
セブンさん,左辺の行列と右辺の行列を比べて
セブンさん,対応する成分の値が同じかどうかをチェックする
セブンさん,ということなんです
講義ずんだもん,じゃ、等号はそういうことで了解しました
セブンさん,例を見てみよう
セブンさん,これな
講義ずんだもん,Ａはイチニイサンヨン、Ｂはゴオロクヒチハチですね
セブンさん,うん
講義ずんだもん,で？ＡたすＢはロクハチジュウジュウニイで
講義ずんだもん,その転置行列はロクジュウハチジュウニイだということはわかります
セブンさん,この場合、転置はこれとこれを交換することだからね
講義ずんだもん,で？Ａの転置はイチサンニイヨンで
セブンさん,Ｂの転置はゴオナナロクハチ
講義ずんだもん,そっか。その二つを足すとやっぱりロクジュウハチジュウニイ
セブンさん,なるでしょ。
講義ずんだもん,なりますねぇ
講義ずんだもん,あたりまえのような気もするけど
講義ずんだもん,いうほどあたりまえじゃないか
講義ずんだもん,証明が必要ですね？
セブンさん,公式はどんな簡単なものでも証明は必要
講義ずんだもん,あい
セブンさん,わらわら
セブンさん,ま、いっか。次行こうか
セブンさん,これ
セブンさん,カッコ３は定数ｃがあって、定数倍したときの
セブンさん,転置行列の公式
講義ずんだもん,確認ですけど、定数倍というのは
講義ずんだもん,行列の全部の成分にｃ倍するんですよね？
講義ずんだもん,１行目だけとかじゃないですよね
セブンさん,全部の成分をｃ倍です
講義ずんだもん,例を見せてください
セブンさん,りょ、えい
講義ずんだもん,なんか、ナミナミカッコに手書きのｔがジワるんですけど
講義ずんだもん,かわいくないですか
セブンさん,カワイイかも
セブンさん,もとい
セブンさん,一行めは行列に３倍したあとに転置行列を作った
セブンさん,二行目は先に転置行列を作って３倍した
講義ずんだもん,微妙に手順がちがうんですね
講義ずんだもん,でもやってることは同じような気もします
講義ずんだもん,結果も同じですし
セブンさん,ま、これは納得感強いかな
セブンさん,次行っていいですか
講義ずんだもん,へい
セブンさん,最後のがすごいぞ
セブンさん,行列の積エエビイを取ってから転置行列な
セブンさん,これは、Ａの転置とＢの転置の掛け算になる
セブンさん,と、単純に言いたいところだが
セブンさん,一味違う。どこが違う？
講義ずんだもん,え？Ａの転置とＢの転置の掛け算でいいんじゃないですか
セブンさん,だから、一味違うって言ってる
講義ずんだもん,え？え？ああ、Ｂの転置が先になってます
講義ずんだもん,そういうことですか
セブンさん,そゆこと不思議な感じがしない？
講義ずんだもん,理由は全くわかりません
セブンさん,実例を見てみようか
セブンさん,どん
講義ずんだもん,ふふふ。またいきなりジワるヤツきたんですけど
セブンさん,まあいいって。進めさせて
講義ずんだもん,自分、勝手に笑ってますから、進めてください
セブンさん,イチニイサンヨンという行列とゴオロクシチハチという行列
セブンさん,この二つの積を計算する。そのあとに転置行列を作る
セブンさん,まず積をつくるところの計算がこういう感じなんだけど
セブンさん,一応間違いないかを確認してみて
講義ずんだもん,これ、これ、これ、これ
講義ずんだもん,これ、これ、これ、これ
セブンさん,この計算を残したまま
セブンさん,転置行列をつくってます
講義ずんだもん,計算が終了してから転置を作った方がよくないですか
セブンさん,ほんとはね
セブンさん,でも、こうしておくと、話が面白くなるから
セブンさん,これはわざとです
セブンさん,ともかく、ジュウク、ヨンジュウサン、ニジュウニイ、ゴジュウ
セブンさん,という行列が出てきた
講義ずんだもん,これが左辺ですね
セブンさん,うむ。右辺はＡの転置とＢの転置を準備するけれど
セブンさん,Ｂの転置を左側においているでしょう？
講義ずんだもん,Ｂの転置、Ａの転置の順になっていますね
セブンさん,そうなのです。それで計算をしてみて
講義ずんだもん,Ｂの転置が先で、これがゴオヒチロクハチです
講義ずんだもん,Ａの転置があとで、イチサンニイヨンです
講義ずんだもん,で、掛け算をつくると
講義ずんだもん,また、これこれいいましょうか
セブンさん,いいよでもちょっと確認するか
セブンさん,ゴイチがゴ、質に重視
セブンさん,あとは同じようなもんだね
講義ずんだもん,なんか変なこと言いました？
講義ずんだもん,ま、いっか。ともかく計算すると、上と同じ行列がでてきますね
講義ずんだもん,なるほど。計算は合ってます
セブンさん,ただ結果があっているだけじゃないんだけど、気が付きます？
講義ずんだもん,なんでしょう？
講義ずんだもん,え？ほかにも何かあるんですか？
講義ずんだもん,あ、ありますねぇ。ひとつ前の式からして
講義ずんだもん,完全に一致してますね。こことこことか
講義ずんだもん,これって必然なんですか
セブンさん,必然なんです
講義ずんだもん,絶対こうなるんですか
セブンさん,絶対なる
講義ずんだもん,おもろい。へえ。
講義ずんだもん,これって、Ｂの転置を先にしないとこうはならないですよね
セブンさん,ならないね
講義ずんだもん,どうしてこうなるんですか？
セブンさん,ほら、やっぱり証明を聞きたくなるでしょう？
講義ずんだもん,これだけ特別です。ほかのはいりません
セブンさん,わらわらわら
セブンさん,ま、証明は第２部で紹介しますから
セブンさん,そこで見てください
講義ずんだもん,楽しみにしてます
セブンさん,さて、振り返りましょう
セブンさん,まず転置行列を紹介しました
講義ずんだもん,転置行列の公式が４つあるのを紹介して
講義ずんだもん,実例で試してみました
セブンさん,第２部では公式の紹介をしますね
講義ずんだもん,じゃあねえ
